"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date","timestamp","ENTITY_ID",":LABEL","id:ID"
"(hu6560,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6560","SNAPSHOT","62590"
"(hu6561,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6561","SNAPSHOT","62591"
"(hu6562,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6562","SNAPSHOT","62592"
"(hu6563,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6563","SNAPSHOT","62593"
"(hu6564,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6564","SNAPSHOT","62594"
"(hu6565,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6565","SNAPSHOT","62595"
"(hu6566,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6566","SNAPSHOT","62596"
"(hu6567,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6567","SNAPSHOT","62597"
"(hu6568,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6568","SNAPSHOT","62598"
"(hu6569,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6569","SNAPSHOT","62599"
"(hu657,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu657","SNAPSHOT","62600"
"(hu6570,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6570","SNAPSHOT","62601"
"(hu6571,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6571","SNAPSHOT","62602"
"(hu6572,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6572","SNAPSHOT","62603"
"(hu6573,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6573","SNAPSHOT","62604"
"(hu6574,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6574","SNAPSHOT","62605"
"(hu6575,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6575","SNAPSHOT","62606"
"(hu6576,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6576","SNAPSHOT","62607"
"(hu6577,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6577","SNAPSHOT","62608"
"(hu6578,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6578","SNAPSHOT","62609"
"(hu6579,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6579","SNAPSHOT","62610"
"(hu658,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu658","SNAPSHOT","62611"
"(hu6580,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6580","SNAPSHOT","62612"
"(hu6581,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6581","SNAPSHOT","62613"
"(hu6582,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6582","SNAPSHOT","62614"
"(hu6583,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6583","SNAPSHOT","62615"
"(hu6584,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6584","SNAPSHOT","62616"
"(hu6585,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6585","SNAPSHOT","62617"
"(hu6586,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6586","SNAPSHOT","62618"
"(hu6587,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6587","SNAPSHOT","62619"
"(hu6588,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6588","SNAPSHOT","62620"
"(hu6589,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6589","SNAPSHOT","62621"
"(hu659,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu659","SNAPSHOT","62622"
"(hu6590,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6590","SNAPSHOT","62623"
"(hu6591,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6591","SNAPSHOT","62624"
"(hu6592,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6592","SNAPSHOT","62625"
"(hu6593,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6593","SNAPSHOT","62626"
"(hu6594,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6594","SNAPSHOT","62627"
"(hu6595,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6595","SNAPSHOT","62628"
"(hu6596,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6596","SNAPSHOT","62629"
"(hu6597,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6597","SNAPSHOT","62630"
"(hu6598,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6598","SNAPSHOT","62631"
"(hu6599,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6599","SNAPSHOT","62632"
"(hu66,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu66","SNAPSHOT","62633"
"(hu660,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu660","SNAPSHOT","62634"
"(hu6600,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6600","SNAPSHOT","62635"
"(hu6601,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6601","SNAPSHOT","62636"
"(hu6602,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6602","SNAPSHOT","62637"
"(hu6603,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6603","SNAPSHOT","62638"
"(hu6604,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6604","SNAPSHOT","62639"
"(hu6605,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6605","SNAPSHOT","62640"
"(hu6606,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6606","SNAPSHOT","62641"
"(hu6607,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6607","SNAPSHOT","62642"
"(hu6608,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6608","SNAPSHOT","62643"
"(hu6609,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6609","SNAPSHOT","62644"
"(hu661,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu661","SNAPSHOT","62645"
"(hu6610,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6610","SNAPSHOT","62646"
"(hu6611,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6611","SNAPSHOT","62647"
"(hu6612,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6612","SNAPSHOT","62648"
"(hu6613,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6613","SNAPSHOT","62649"
"(hu6614,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6614","SNAPSHOT","62650"
"(hu6615,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6615","SNAPSHOT","62651"
"(hu6616,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6616","SNAPSHOT","62652"
"(hu6617,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6617","SNAPSHOT","62653"
"(hu6618,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6618","SNAPSHOT","62654"
"(hu6619,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6619","SNAPSHOT","62655"
"(hu662,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu662","SNAPSHOT","62656"
"(hu6620,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6620","SNAPSHOT","62657"
"(hu6621,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6621","SNAPSHOT","62658"
"(hu6622,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6622","SNAPSHOT","62659"
"(hu6623,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6623","SNAPSHOT","62660"
"(hu6624,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6624","SNAPSHOT","62661"
"(hu6625,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6625","SNAPSHOT","62662"
"(hu6626,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6626","SNAPSHOT","62663"
"(hu6627,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6627","SNAPSHOT","62664"
"(hu6628,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6628","SNAPSHOT","62665"
"(hu6629,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6629","SNAPSHOT","62666"
"(hu663,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu663","SNAPSHOT","62667"
"(hu6630,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6630","SNAPSHOT","62668"
"(hu6631,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6631","SNAPSHOT","62669"
"(hu6632,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6632","SNAPSHOT","62670"
"(hu6633,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6633","SNAPSHOT","62671"
"(hu6634,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6634","SNAPSHOT","62672"
"(hu6635,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6635","SNAPSHOT","62673"
"(hu6636,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6636","SNAPSHOT","62674"
"(hu6637,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6637","SNAPSHOT","62675"
"(hu6638,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6638","SNAPSHOT","62676"
"(hu6639,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6639","SNAPSHOT","62677"
"(hu664,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu664","SNAPSHOT","62678"
"(hu6640,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6640","SNAPSHOT","62679"
"(hu6641,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6641","SNAPSHOT","62680"
"(hu6642,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6642","SNAPSHOT","62681"
"(hu6643,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6643","SNAPSHOT","62682"
"(hu6644,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6644","SNAPSHOT","62683"
"(hu6645,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6645","SNAPSHOT","62684"
"(hu6646,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6646","SNAPSHOT","62685"
"(hu6647,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6647","SNAPSHOT","62686"
"(hu6648,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6648","SNAPSHOT","62687"
"(hu6649,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6649","SNAPSHOT","62688"
"(hu665,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu665","SNAPSHOT","62689"
"(hu6650,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6650","SNAPSHOT","62690"
"(hu6651,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6651","SNAPSHOT","62691"
"(hu6652,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6652","SNAPSHOT","62692"
"(hu6653,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6653","SNAPSHOT","62693"
"(hu6654,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6654","SNAPSHOT","62694"
"(hu6655,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6655","SNAPSHOT","62695"
"(hu6656,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6656","SNAPSHOT","62696"
"(hu6657,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6657","SNAPSHOT","62697"
"(hu6658,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6658","SNAPSHOT","62698"
"(hu6659,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6659","SNAPSHOT","62699"
"(hu666,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu666","SNAPSHOT","62700"
"(hu6660,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6660","SNAPSHOT","62701"
"(hu6661,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6661","SNAPSHOT","62702"
"(hu6662,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6662","SNAPSHOT","62703"
"(hu6663,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6663","SNAPSHOT","62704"
"(hu6664,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6664","SNAPSHOT","62705"
"(hu6665,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6665","SNAPSHOT","62706"
"(hu6666,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6666","SNAPSHOT","62707"
"(hu6667,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6667","SNAPSHOT","62708"
"(hu6668,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6668","SNAPSHOT","62709"
"(hu6669,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6669","SNAPSHOT","62710"
"(hu667,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu667","SNAPSHOT","62711"
"(hu6670,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6670","SNAPSHOT","62712"
"(hu6671,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6671","SNAPSHOT","62713"
"(hu6672,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6672","SNAPSHOT","62714"
"(hu6673,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6673","SNAPSHOT","62715"
"(hu6674,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6674","SNAPSHOT","62716"
"(hu6675,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6675","SNAPSHOT","62717"
"(hu6676,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6676","SNAPSHOT","62718"
"(hu6677,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6677","SNAPSHOT","62719"
"(hu6678,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6678","SNAPSHOT","62720"
"(hu6679,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6679","SNAPSHOT","62721"
"(hu668,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu668","SNAPSHOT","62722"
"(hu6680,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6680","SNAPSHOT","62723"
"(hu6681,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6681","SNAPSHOT","62724"
"(hu6682,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6682","SNAPSHOT","62725"
"(hu6683,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6683","SNAPSHOT","62726"
"(hu6684,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6684","SNAPSHOT","62727"
"(hu6685,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6685","SNAPSHOT","62728"
"(hu6686,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6686","SNAPSHOT","62729"
"(hu6687,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6687","SNAPSHOT","62730"
"(hu6688,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6688","SNAPSHOT","62731"
"(hu6689,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6689","SNAPSHOT","62732"
"(hu669,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu669","SNAPSHOT","62733"
"(hu6690,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6690","SNAPSHOT","62734"
"(hu6691,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6691","SNAPSHOT","62735"
"(hu6692,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6692","SNAPSHOT","62736"
"(hu6693,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6693","SNAPSHOT","62737"
"(hu6694,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6694","SNAPSHOT","62738"
"(hu6695,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6695","SNAPSHOT","62739"
"(hu6696,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6696","SNAPSHOT","62740"
"(hu6697,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6697","SNAPSHOT","62741"
"(hu6698,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6698","SNAPSHOT","62742"
"(hu6699,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6699","SNAPSHOT","62743"
"(hu67,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu67","SNAPSHOT","62744"
"(hu670,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu670","SNAPSHOT","62745"
"(hu6700,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6700","SNAPSHOT","62746"
"(hu6701,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6701","SNAPSHOT","62747"
"(hu6702,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6702","SNAPSHOT","62748"
"(hu6703,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6703","SNAPSHOT","62749"
"(hu6704,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6704","SNAPSHOT","62750"
"(hu6705,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6705","SNAPSHOT","62751"
"(hu6706,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6706","SNAPSHOT","62752"
"(hu6707,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6707","SNAPSHOT","62753"
"(hu6708,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6708","SNAPSHOT","62754"
"(hu6709,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6709","SNAPSHOT","62755"
"(hu671,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu671","SNAPSHOT","62756"
"(hu6710,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6710","SNAPSHOT","62757"
"(hu6711,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6711","SNAPSHOT","62758"
"(hu6712,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6712","SNAPSHOT","62759"
"(hu6713,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6713","SNAPSHOT","62760"
"(hu6714,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6714","SNAPSHOT","62761"
"(hu6715,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6715","SNAPSHOT","62762"
"(hu6716,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6716","SNAPSHOT","62763"
"(hu6717,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6717","SNAPSHOT","62764"
"(hu6718,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6718","SNAPSHOT","62765"
"(hu6719,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6719","SNAPSHOT","62766"
"(hu672,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu672","SNAPSHOT","62767"
"(hu6720,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6720","SNAPSHOT","62768"
"(hu6721,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6721","SNAPSHOT","62769"
"(hu6722,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6722","SNAPSHOT","62770"
"(hu6723,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6723","SNAPSHOT","62771"
"(hu6724,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6724","SNAPSHOT","62772"
"(hu6725,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6725","SNAPSHOT","62773"
"(hu6726,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6726","SNAPSHOT","62774"
"(hu6727,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6727","SNAPSHOT","62775"
"(hu6728,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6728","SNAPSHOT","62776"
"(hu6729,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6729","SNAPSHOT","62777"
"(hu673,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu673","SNAPSHOT","62778"
"(hu6730,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6730","SNAPSHOT","62779"
"(hu6731,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu6731","SNAPSHOT","62780"
