"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date",":LABEL","id:ID"
"hu9226","Handling Unit","","","","","","","ENTITY","47810"
"hu9244","Handling Unit","","","","","","","ENTITY","47811"
"hu9215","Handling Unit","","","","","","","ENTITY","47812"
"hu9242","Handling Unit","","","","","","","ENTITY","47813"
"hu9240","Handling Unit","","","","","","","ENTITY","47814"
"hu9233","Handling Unit","","","","","","","ENTITY","47815"
"hu9236","Handling Unit","","","","","","","ENTITY","47816"
"hu9219","Handling Unit","","","","","","","ENTITY","47817"
"hu9227","Handling Unit","","","","","","","ENTITY","47818"
"hu9243","Handling Unit","","","","","","","ENTITY","47819"
"hu9245","Handling Unit","","","","","","","ENTITY","47820"
"hu9232","Handling Unit","","","","","","","ENTITY","47821"
"hu9228","Handling Unit","","","","","","","ENTITY","47822"
"hu9248","Handling Unit","","","","","","","ENTITY","47823"
"hu9249","Handling Unit","","","","","","","ENTITY","47824"
"hu9224","Handling Unit","","","","","","","ENTITY","47825"
"hu9241","Handling Unit","","","","","","","ENTITY","47826"
"hu9254","Handling Unit","","","","","","","ENTITY","47827"
"hu9253","Handling Unit","","","","","","","ENTITY","47828"
"hu9252","Handling Unit","","","","","","","ENTITY","47829"
"hu9234","Handling Unit","","","","","","","ENTITY","47830"
"hu9256","Handling Unit","","","","","","","ENTITY","47831"
"hu9231","Handling Unit","","","","","","","ENTITY","47832"
"hu9251","Handling Unit","","","","","","","ENTITY","47833"
"hu9235","Handling Unit","","","","","","","ENTITY","47834"
"hu9221","Handling Unit","","","","","","","ENTITY","47835"
"hu9246","Handling Unit","","","","","","","ENTITY","47836"
"hu9257","Handling Unit","","","","","","","ENTITY","47837"
"hu9247","Handling Unit","","","","","","","ENTITY","47838"
"hu9255","Handling Unit","","","","","","","ENTITY","47839"
"hu9222","Handling Unit","","","","","","","ENTITY","47840"
"hu9250","Handling Unit","","","","","","","ENTITY","47841"
"hu9239","Handling Unit","","","","","","","ENTITY","47842"
"hu9264","Handling Unit","","","","","","","ENTITY","47843"
"hu9262","Handling Unit","","","","","","","ENTITY","47844"
"hu9258","Handling Unit","","","","","","","ENTITY","47845"
"hu9267","Handling Unit","","","","","","","ENTITY","47846"
"hu9259","Handling Unit","","","","","","","ENTITY","47847"
"hu9263","Handling Unit","","","","","","","ENTITY","47848"
"hu9260","Handling Unit","","","","","","","ENTITY","47849"
"hu9261","Handling Unit","","","","","","","ENTITY","47850"
"hu9265","Handling Unit","","","","","","","ENTITY","47851"
"hu9266","Handling Unit","","","","","","","ENTITY","47852"
"hu9271","Handling Unit","","","","","","","ENTITY","47853"
"hu9269","Handling Unit","","","","","","","ENTITY","47854"
"hu9268","Handling Unit","","","","","","","ENTITY","47855"
"hu9270","Handling Unit","","","","","","","ENTITY","47856"
"hu9272","Handling Unit","","","","","","","ENTITY","47857"
"hu9276","Handling Unit","","","","","","","ENTITY","47858"
"hu9273","Handling Unit","","","","","","","ENTITY","47859"
"hu9278","Handling Unit","","","","","","","ENTITY","47860"
"hu9275","Handling Unit","","","","","","","ENTITY","47861"
"hu9277","Handling Unit","","","","","","","ENTITY","47862"
"hu9274","Handling Unit","","","","","","","ENTITY","47863"
"hu9281","Handling Unit","","","","","","","ENTITY","47864"
"hu9286","Handling Unit","","","","","","","ENTITY","47865"
"hu9283","Handling Unit","","","","","","","ENTITY","47866"
"hu9289","Handling Unit","","","","","","","ENTITY","47867"
"hu9290","Handling Unit","","","","","","","ENTITY","47868"
"hu9284","Handling Unit","","","","","","","ENTITY","47869"
"hu9300","Handling Unit","","","","","","","ENTITY","47870"
"hu9282","Handling Unit","","","","","","","ENTITY","47871"
"hu9279","Handling Unit","","","","","","","ENTITY","47872"
"hu9287","Handling Unit","","","","","","","ENTITY","47873"
"hu9285","Handling Unit","","","","","","","ENTITY","47874"
"hu9280","Handling Unit","","","","","","","ENTITY","47875"
"hu9292","Handling Unit","","","","","","","ENTITY","47876"
"hu9288","Handling Unit","","","","","","","ENTITY","47877"
"hu9295","Handling Unit","","","","","","","ENTITY","47878"
"hu9299","Handling Unit","","","","","","","ENTITY","47879"
"hu9293","Handling Unit","","","","","","","ENTITY","47880"
"hu9296","Handling Unit","","","","","","","ENTITY","47881"
"hu9294","Handling Unit","","","","","","","ENTITY","47882"
"hu9298","Handling Unit","","","","","","","ENTITY","47883"
"hu9297","Handling Unit","","","","","","","ENTITY","47884"
"hu9291","Handling Unit","","","","","","","ENTITY","47885"
"hu9303","Handling Unit","","","","","","","ENTITY","47886"
"hu9308","Handling Unit","","","","","","","ENTITY","47887"
"hu9305","Handling Unit","","","","","","","ENTITY","47888"
"hu9301","Handling Unit","","","","","","","ENTITY","47889"
"hu9309","Handling Unit","","","","","","","ENTITY","47890"
"hu9307","Handling Unit","","","","","","","ENTITY","47891"
"hu9311","Handling Unit","","","","","","","ENTITY","47892"
"hu9304","Handling Unit","","","","","","","ENTITY","47893"
"hu9306","Handling Unit","","","","","","","ENTITY","47894"
"hu9310","Handling Unit","","","","","","","ENTITY","47895"
"hu9312","Handling Unit","","","","","","","ENTITY","47896"
"hu9302","Handling Unit","","","","","","","ENTITY","47897"
"hu9313","Handling Unit","","","","","","","ENTITY","47898"
"hu9316","Handling Unit","","","","","","","ENTITY","47899"
"hu9333","Handling Unit","","","","","","","ENTITY","47900"
"hu9336","Handling Unit","","","","","","","ENTITY","47901"
"hu9322","Handling Unit","","","","","","","ENTITY","47902"
"hu9321","Handling Unit","","","","","","","ENTITY","47903"
"hu9331","Handling Unit","","","","","","","ENTITY","47904"
"hu9320","Handling Unit","","","","","","","ENTITY","47905"
"hu9332","Handling Unit","","","","","","","ENTITY","47906"
"hu9329","Handling Unit","","","","","","","ENTITY","47907"
"hu9327","Handling Unit","","","","","","","ENTITY","47908"
"hu9318","Handling Unit","","","","","","","ENTITY","47909"
"hu9324","Handling Unit","","","","","","","ENTITY","47910"
"hu9314","Handling Unit","","","","","","","ENTITY","47911"
"hu9323","Handling Unit","","","","","","","ENTITY","47912"
"hu9325","Handling Unit","","","","","","","ENTITY","47913"
"hu9315","Handling Unit","","","","","","","ENTITY","47914"
"hu9330","Handling Unit","","","","","","","ENTITY","47915"
"hu9317","Handling Unit","","","","","","","ENTITY","47916"
"hu9326","Handling Unit","","","","","","","ENTITY","47917"
"hu9338","Handling Unit","","","","","","","ENTITY","47918"
"hu9334","Handling Unit","","","","","","","ENTITY","47919"
"hu9337","Handling Unit","","","","","","","ENTITY","47920"
"hu9319","Handling Unit","","","","","","","ENTITY","47921"
"hu9340","Handling Unit","","","","","","","ENTITY","47922"
"hu9328","Handling Unit","","","","","","","ENTITY","47923"
"hu9335","Handling Unit","","","","","","","ENTITY","47924"
"hu9339","Handling Unit","","","","","","","ENTITY","47925"
"hu9342","Handling Unit","","","","","","","ENTITY","47926"
"hu9343","Handling Unit","","","","","","","ENTITY","47927"
"hu9345","Handling Unit","","","","","","","ENTITY","47928"
"hu9346","Handling Unit","","","","","","","ENTITY","47929"
"hu9341","Handling Unit","","","","","","","ENTITY","47930"
"hu9344","Handling Unit","","","","","","","ENTITY","47931"
"hu9352","Handling Unit","","","","","","","ENTITY","47932"
"hu9351","Handling Unit","","","","","","","ENTITY","47933"
"hu9350","Handling Unit","","","","","","","ENTITY","47934"
"hu9347","Handling Unit","","","","","","","ENTITY","47935"
"hu9349","Handling Unit","","","","","","","ENTITY","47936"
"hu9348","Handling Unit","","","","","","","ENTITY","47937"
"hu9355","Handling Unit","","","","","","","ENTITY","47938"
"hu9358","Handling Unit","","","","","","","ENTITY","47939"
"hu9356","Handling Unit","","","","","","","ENTITY","47940"
"hu9354","Handling Unit","","","","","","","ENTITY","47941"
"hu9357","Handling Unit","","","","","","","ENTITY","47942"
"hu9353","Handling Unit","","","","","","","ENTITY","47943"
"hu9360","Handling Unit","","","","","","","ENTITY","47944"
"hu9364","Handling Unit","","","","","","","ENTITY","47945"
"hu9381","Handling Unit","","","","","","","ENTITY","47946"
"hu9380","Handling Unit","","","","","","","ENTITY","47947"
"hu9372","Handling Unit","","","","","","","ENTITY","47948"
"hu9378","Handling Unit","","","","","","","ENTITY","47949"
"hu9367","Handling Unit","","","","","","","ENTITY","47950"
"hu9375","Handling Unit","","","","","","","ENTITY","47951"
"hu9379","Handling Unit","","","","","","","ENTITY","47952"
"hu9384","Handling Unit","","","","","","","ENTITY","47953"
"hu9386","Handling Unit","","","","","","","ENTITY","47954"
"hu9371","Handling Unit","","","","","","","ENTITY","47955"
"hu9377","Handling Unit","","","","","","","ENTITY","47956"
"hu9383","Handling Unit","","","","","","","ENTITY","47957"
"hu9365","Handling Unit","","","","","","","ENTITY","47958"
"hu9361","Handling Unit","","","","","","","ENTITY","47959"
"hu9369","Handling Unit","","","","","","","ENTITY","47960"
"hu9368","Handling Unit","","","","","","","ENTITY","47961"
"hu9382","Handling Unit","","","","","","","ENTITY","47962"
"hu9373","Handling Unit","","","","","","","ENTITY","47963"
"hu9374","Handling Unit","","","","","","","ENTITY","47964"
"hu9366","Handling Unit","","","","","","","ENTITY","47965"
"hu9363","Handling Unit","","","","","","","ENTITY","47966"
"hu9362","Handling Unit","","","","","","","ENTITY","47967"
"hu9359","Handling Unit","","","","","","","ENTITY","47968"
"hu9387","Handling Unit","","","","","","","ENTITY","47969"
"hu9370","Handling Unit","","","","","","","ENTITY","47970"
"hu9394","Handling Unit","","","","","","","ENTITY","47971"
"hu9395","Handling Unit","","","","","","","ENTITY","47972"
"hu9389","Handling Unit","","","","","","","ENTITY","47973"
"hu9393","Handling Unit","","","","","","","ENTITY","47974"
"hu9376","Handling Unit","","","","","","","ENTITY","47975"
"hu9391","Handling Unit","","","","","","","ENTITY","47976"
"hu9401","Handling Unit","","","","","","","ENTITY","47977"
"hu9398","Handling Unit","","","","","","","ENTITY","47978"
"hu9392","Handling Unit","","","","","","","ENTITY","47979"
"hu9388","Handling Unit","","","","","","","ENTITY","47980"
"hu9404","Handling Unit","","","","","","","ENTITY","47981"
"hu9396","Handling Unit","","","","","","","ENTITY","47982"
"hu9403","Handling Unit","","","","","","","ENTITY","47983"
"hu9397","Handling Unit","","","","","","","ENTITY","47984"
"hu9412","Handling Unit","","","","","","","ENTITY","47985"
"hu9405","Handling Unit","","","","","","","ENTITY","47986"
"hu9390","Handling Unit","","","","","","","ENTITY","47987"
"hu9410","Handling Unit","","","","","","","ENTITY","47988"
"hu9385","Handling Unit","","","","","","","ENTITY","47989"
"hu9413","Handling Unit","","","","","","","ENTITY","47990"
"hu9409","Handling Unit","","","","","","","ENTITY","47991"
"hu9411","Handling Unit","","","","","","","ENTITY","47992"
"hu9402","Handling Unit","","","","","","","ENTITY","47993"
"hu9423","Handling Unit","","","","","","","ENTITY","47994"
"hu9418","Handling Unit","","","","","","","ENTITY","47995"
"hu9415","Handling Unit","","","","","","","ENTITY","47996"
"hu9424","Handling Unit","","","","","","","ENTITY","47997"
"hu9425","Handling Unit","","","","","","","ENTITY","47998"
"hu9406","Handling Unit","","","","","","","ENTITY","47999"
"hu9422","Handling Unit","","","","","","","ENTITY","48000"
"hu9421","Handling Unit","","","","","","","ENTITY","48001"
"hu9429","Handling Unit","","","","","","","ENTITY","48002"
"hu9407","Handling Unit","","","","","","","ENTITY","48003"
"hu9408","Handling Unit","","","","","","","ENTITY","48004"
"hu9414","Handling Unit","","","","","","","ENTITY","48005"
"hu9419","Handling Unit","","","","","","","ENTITY","48006"
"hu9417","Handling Unit","","","","","","","ENTITY","48007"
"hu9400","Handling Unit","","","","","","","ENTITY","48008"
"hu9431","Handling Unit","","","","","","","ENTITY","48009"
"hu9399","Handling Unit","","","","","","","ENTITY","48010"
"hu9420","Handling Unit","","","","","","","ENTITY","48011"
"hu9416","Handling Unit","","","","","","","ENTITY","48012"
"hu9428","Handling Unit","","","","","","","ENTITY","48013"
"hu9430","Handling Unit","","","","","","","ENTITY","48014"
"hu9427","Handling Unit","","","","","","","ENTITY","48015"
"hu9426","Handling Unit","","","","","","","ENTITY","48016"
"hu9432","Handling Unit","","","","","","","ENTITY","48017"
"hu9438","Handling Unit","","","","","","","ENTITY","48018"
"hu9434","Handling Unit","","","","","","","ENTITY","48019"
"hu9436","Handling Unit","","","","","","","ENTITY","48020"
"hu9433","Handling Unit","","","","","","","ENTITY","48021"
"hu9435","Handling Unit","","","","","","","ENTITY","48022"
"hu9437","Handling Unit","","","","","","","ENTITY","48023"
"hu9441","Handling Unit","","","","","","","ENTITY","48024"
"hu9442","Handling Unit","","","","","","","ENTITY","48025"
"hu9444","Handling Unit","","","","","","","ENTITY","48026"
"hu9439","Handling Unit","","","","","","","ENTITY","48027"
"hu9443","Handling Unit","","","","","","","ENTITY","48028"
"hu9440","Handling Unit","","","","","","","ENTITY","48029"
"hu9445","Handling Unit","","","","","","","ENTITY","48030"
"hu9447","Handling Unit","","","","","","","ENTITY","48031"
"hu9448","Handling Unit","","","","","","","ENTITY","48032"
"hu9449","Handling Unit","","","","","","","ENTITY","48033"
"hu9450","Handling Unit","","","","","","","ENTITY","48034"
"hu9446","Handling Unit","","","","","","","ENTITY","48035"
"hu9451","Handling Unit","","","","","","","ENTITY","48036"
"hu9454","Handling Unit","","","","","","","ENTITY","48037"
"hu9456","Handling Unit","","","","","","","ENTITY","48038"
"hu9457","Handling Unit","","","","","","","ENTITY","48039"
"hu9455","Handling Unit","","","","","","","ENTITY","48040"
"hu9452","Handling Unit","","","","","","","ENTITY","48041"
"hu9453","Handling Unit","","","","","","","ENTITY","48042"
"hu9461","Handling Unit","","","","","","","ENTITY","48043"
"hu9462","Handling Unit","","","","","","","ENTITY","48044"
"hu9458","Handling Unit","","","","","","","ENTITY","48045"
"hu9460","Handling Unit","","","","","","","ENTITY","48046"
"hu9459","Handling Unit","","","","","","","ENTITY","48047"
"hu9463","Handling Unit","","","","","","","ENTITY","48048"
"hu9465","Handling Unit","","","","","","","ENTITY","48049"
"hu9464","Handling Unit","","","","","","","ENTITY","48050"
"hu9467","Handling Unit","","","","","","","ENTITY","48051"
"hu9469","Handling Unit","","","","","","","ENTITY","48052"
"hu9466","Handling Unit","","","","","","","ENTITY","48053"
"hu9468","Handling Unit","","","","","","","ENTITY","48054"
"hu9475","Handling Unit","","","","","","","ENTITY","48055"
"hu9471","Handling Unit","","","","","","","ENTITY","48056"
"hu9473","Handling Unit","","","","","","","ENTITY","48057"
"hu9470","Handling Unit","","","","","","","ENTITY","48058"
"hu9472","Handling Unit","","","","","","","ENTITY","48059"
"hu9474","Handling Unit","","","","","","","ENTITY","48060"
"hu9481","Handling Unit","","","","","","","ENTITY","48061"
"hu9476","Handling Unit","","","","","","","ENTITY","48062"
"hu9478","Handling Unit","","","","","","","ENTITY","48063"
"hu9493","Handling Unit","","","","","","","ENTITY","48064"
"hu9492","Handling Unit","","","","","","","ENTITY","48065"
"hu9477","Handling Unit","","","","","","","ENTITY","48066"
"hu9488","Handling Unit","","","","","","","ENTITY","48067"
"hu9489","Handling Unit","","","","","","","ENTITY","48068"
"hu9490","Handling Unit","","","","","","","ENTITY","48069"
"hu9482","Handling Unit","","","","","","","ENTITY","48070"
"hu9484","Handling Unit","","","","","","","ENTITY","48071"
"hu9480","Handling Unit","","","","","","","ENTITY","48072"
"hu9485","Handling Unit","","","","","","","ENTITY","48073"
"hu9483","Handling Unit","","","","","","","ENTITY","48074"
"hu9486","Handling Unit","","","","","","","ENTITY","48075"
"hu9487","Handling Unit","","","","","","","ENTITY","48076"
"hu9491","Handling Unit","","","","","","","ENTITY","48077"
"hu9479","Handling Unit","","","","","","","ENTITY","48078"
"hu9498","Handling Unit","","","","","","","ENTITY","48079"
"hu9495","Handling Unit","","","","","","","ENTITY","48080"
"hu9496","Handling Unit","","","","","","","ENTITY","48081"
"hu9494","Handling Unit","","","","","","","ENTITY","48082"
"hu9497","Handling Unit","","","","","","","ENTITY","48083"
"hu9502","Handling Unit","","","","","","","ENTITY","48084"
"hu9511","Handling Unit","","","","","","","ENTITY","48085"
"hu9513","Handling Unit","","","","","","","ENTITY","48086"
"hu9525","Handling Unit","","","","","","","ENTITY","48087"
"hu9508","Handling Unit","","","","","","","ENTITY","48088"
"hu9509","Handling Unit","","","","","","","ENTITY","48089"
"hu9520","Handling Unit","","","","","","","ENTITY","48090"
"hu9524","Handling Unit","","","","","","","ENTITY","48091"
"hu9517","Handling Unit","","","","","","","ENTITY","48092"
"hu9507","Handling Unit","","","","","","","ENTITY","48093"
"hu9503","Handling Unit","","","","","","","ENTITY","48094"
"hu9526","Handling Unit","","","","","","","ENTITY","48095"
"hu9522","Handling Unit","","","","","","","ENTITY","48096"
"hu9516","Handling Unit","","","","","","","ENTITY","48097"
"hu9521","Handling Unit","","","","","","","ENTITY","48098"
"hu9514","Handling Unit","","","","","","","ENTITY","48099"
"hu9501","Handling Unit","","","","","","","ENTITY","48100"
"hu9512","Handling Unit","","","","","","","ENTITY","48101"
"hu9519","Handling Unit","","","","","","","ENTITY","48102"
"hu9506","Handling Unit","","","","","","","ENTITY","48103"
"hu9530","Handling Unit","","","","","","","ENTITY","48104"
"hu9532","Handling Unit","","","","","","","ENTITY","48105"
"hu9527","Handling Unit","","","","","","","ENTITY","48106"
"hu9518","Handling Unit","","","","","","","ENTITY","48107"
"hu9504","Handling Unit","","","","","","","ENTITY","48108"
"hu9531","Handling Unit","","","","","","","ENTITY","48109"
"hu9500","Handling Unit","","","","","","","ENTITY","48110"
"hu9528","Handling Unit","","","","","","","ENTITY","48111"
"hu9523","Handling Unit","","","","","","","ENTITY","48112"
"hu9515","Handling Unit","","","","","","","ENTITY","48113"
"hu9510","Handling Unit","","","","","","","ENTITY","48114"
"hu9499","Handling Unit","","","","","","","ENTITY","48115"
"hu9529","Handling Unit","","","","","","","ENTITY","48116"
"hu9505","Handling Unit","","","","","","","ENTITY","48117"
"hu9534","Handling Unit","","","","","","","ENTITY","48118"
"hu9539","Handling Unit","","","","","","","ENTITY","48119"
"hu9538","Handling Unit","","","","","","","ENTITY","48120"
"hu9536","Handling Unit","","","","","","","ENTITY","48121"
"hu9545","Handling Unit","","","","","","","ENTITY","48122"
"hu9542","Handling Unit","","","","","","","ENTITY","48123"
"hu9549","Handling Unit","","","","","","","ENTITY","48124"
"hu9547","Handling Unit","","","","","","","ENTITY","48125"
"hu9543","Handling Unit","","","","","","","ENTITY","48126"
"hu9544","Handling Unit","","","","","","","ENTITY","48127"
"hu9548","Handling Unit","","","","","","","ENTITY","48128"
"hu9533","Handling Unit","","","","","","","ENTITY","48129"
"hu9535","Handling Unit","","","","","","","ENTITY","48130"
"hu9546","Handling Unit","","","","","","","ENTITY","48131"
"hu9541","Handling Unit","","","","","","","ENTITY","48132"
"hu9537","Handling Unit","","","","","","","ENTITY","48133"
"hu9540","Handling Unit","","","","","","","ENTITY","48134"
"hu9550","Handling Unit","","","","","","","ENTITY","48135"
"hu9552","Handling Unit","","","","","","","ENTITY","48136"
"hu9551","Handling Unit","","","","","","","ENTITY","48137"
"hu9553","Handling Unit","","","","","","","ENTITY","48138"
"hu9556","Handling Unit","","","","","","","ENTITY","48139"
"hu9559","Handling Unit","","","","","","","ENTITY","48140"
"hu9554","Handling Unit","","","","","","","ENTITY","48141"
"hu9558","Handling Unit","","","","","","","ENTITY","48142"
"hu9555","Handling Unit","","","","","","","ENTITY","48143"
"hu9557","Handling Unit","","","","","","","ENTITY","48144"
"hu9563","Handling Unit","","","","","","","ENTITY","48145"
"hu9560","Handling Unit","","","","","","","ENTITY","48146"
"hu9562","Handling Unit","","","","","","","ENTITY","48147"
"hu9564","Handling Unit","","","","","","","ENTITY","48148"
"hu9561","Handling Unit","","","","","","","ENTITY","48149"
"hu9567","Handling Unit","","","","","","","ENTITY","48150"
"hu9569","Handling Unit","","","","","","","ENTITY","48151"
"hu9572","Handling Unit","","","","","","","ENTITY","48152"
"hu9571","Handling Unit","","","","","","","ENTITY","48153"
"hu9565","Handling Unit","","","","","","","ENTITY","48154"
"hu9568","Handling Unit","","","","","","","ENTITY","48155"
"hu9566","Handling Unit","","","","","","","ENTITY","48156"
"hu9570","Handling Unit","","","","","","","ENTITY","48157"
"hu9578","Handling Unit","","","","","","","ENTITY","48158"
"hu9575","Handling Unit","","","","","","","ENTITY","48159"
"hu9582","Handling Unit","","","","","","","ENTITY","48160"
"hu9577","Handling Unit","","","","","","","ENTITY","48161"
"hu9581","Handling Unit","","","","","","","ENTITY","48162"
"hu9583","Handling Unit","","","","","","","ENTITY","48163"
"hu9573","Handling Unit","","","","","","","ENTITY","48164"
"hu9576","Handling Unit","","","","","","","ENTITY","48165"
"hu9584","Handling Unit","","","","","","","ENTITY","48166"
"hu9580","Handling Unit","","","","","","","ENTITY","48167"
"hu9574","Handling Unit","","","","","","","ENTITY","48168"
"hu9579","Handling Unit","","","","","","","ENTITY","48169"
"hu9587","Handling Unit","","","","","","","ENTITY","48170"
"hu9590","Handling Unit","","","","","","","ENTITY","48171"
"hu9589","Handling Unit","","","","","","","ENTITY","48172"
"hu9586","Handling Unit","","","","","","","ENTITY","48173"
"hu9592","Handling Unit","","","","","","","ENTITY","48174"
"hu9585","Handling Unit","","","","","","","ENTITY","48175"
"hu9594","Handling Unit","","","","","","","ENTITY","48176"
"hu9588","Handling Unit","","","","","","","ENTITY","48177"
"hu9593","Handling Unit","","","","","","","ENTITY","48178"
"hu9596","Handling Unit","","","","","","","ENTITY","48179"
"hu9595","Handling Unit","","","","","","","ENTITY","48180"
"hu9591","Handling Unit","","","","","","","ENTITY","48181"
"hu9602","Handling Unit","","","","","","","ENTITY","48182"
"hu9601","Handling Unit","","","","","","","ENTITY","48183"
"hu9616","Handling Unit","","","","","","","ENTITY","48184"
"hu9598","Handling Unit","","","","","","","ENTITY","48185"
"hu9603","Handling Unit","","","","","","","ENTITY","48186"
"hu9600","Handling Unit","","","","","","","ENTITY","48187"
"hu9607","Handling Unit","","","","","","","ENTITY","48188"
"hu9610","Handling Unit","","","","","","","ENTITY","48189"
"hu9615","Handling Unit","","","","","","","ENTITY","48190"
"hu9608","Handling Unit","","","","","","","ENTITY","48191"
"hu9611","Handling Unit","","","","","","","ENTITY","48192"
"hu9609","Handling Unit","","","","","","","ENTITY","48193"
"hu9612","Handling Unit","","","","","","","ENTITY","48194"
"hu9614","Handling Unit","","","","","","","ENTITY","48195"
"hu9604","Handling Unit","","","","","","","ENTITY","48196"
"hu9613","Handling Unit","","","","","","","ENTITY","48197"
"hu9617","Handling Unit","","","","","","","ENTITY","48198"
"hu9599","Handling Unit","","","","","","","ENTITY","48199"
"hu9597","Handling Unit","","","","","","","ENTITY","48200"
"hu9605","Handling Unit","","","","","","","ENTITY","48201"
"hu9606","Handling Unit","","","","","","","ENTITY","48202"
"hu9619","Handling Unit","","","","","","","ENTITY","48203"
"hu9622","Handling Unit","","","","","","","ENTITY","48204"
"hu9620","Handling Unit","","","","","","","ENTITY","48205"
"hu9618","Handling Unit","","","","","","","ENTITY","48206"
"hu9621","Handling Unit","","","","","","","ENTITY","48207"
"hu9623","Handling Unit","","","","","","","ENTITY","48208"
"hu9628","Handling Unit","","","","","","","ENTITY","48209"
"hu9626","Handling Unit","","","","","","","ENTITY","48210"
"hu9629","Handling Unit","","","","","","","ENTITY","48211"
"hu9625","Handling Unit","","","","","","","ENTITY","48212"
"hu9624","Handling Unit","","","","","","","ENTITY","48213"
"hu9627","Handling Unit","","","","","","","ENTITY","48214"
"hu9633","Handling Unit","","","","","","","ENTITY","48215"
"hu9642","Handling Unit","","","","","","","ENTITY","48216"
"hu9643","Handling Unit","","","","","","","ENTITY","48217"
"hu9638","Handling Unit","","","","","","","ENTITY","48218"
"hu9653","Handling Unit","","","","","","","ENTITY","48219"
"hu9635","Handling Unit","","","","","","","ENTITY","48220"
"hu9658","Handling Unit","","","","","","","ENTITY","48221"
"hu9659","Handling Unit","","","","","","","ENTITY","48222"
"hu9652","Handling Unit","","","","","","","ENTITY","48223"
"hu9645","Handling Unit","","","","","","","ENTITY","48224"
"hu9656","Handling Unit","","","","","","","ENTITY","48225"
"hu9651","Handling Unit","","","","","","","ENTITY","48226"
"hu9640","Handling Unit","","","","","","","ENTITY","48227"
"hu9663","Handling Unit","","","","","","","ENTITY","48228"
"hu9639","Handling Unit","","","","","","","ENTITY","48229"
"hu9665","Handling Unit","","","","","","","ENTITY","48230"
"hu9662","Handling Unit","","","","","","","ENTITY","48231"
"hu9632","Handling Unit","","","","","","","ENTITY","48232"
"hu9636","Handling Unit","","","","","","","ENTITY","48233"
"hu9650","Handling Unit","","","","","","","ENTITY","48234"
"hu9654","Handling Unit","","","","","","","ENTITY","48235"
"hu9648","Handling Unit","","","","","","","ENTITY","48236"
"hu9647","Handling Unit","","","","","","","ENTITY","48237"
"hu9655","Handling Unit","","","","","","","ENTITY","48238"
"hu9637","Handling Unit","","","","","","","ENTITY","48239"
"hu9634","Handling Unit","","","","","","","ENTITY","48240"
"hu9630","Handling Unit","","","","","","","ENTITY","48241"
"hu9664","Handling Unit","","","","","","","ENTITY","48242"
"hu9657","Handling Unit","","","","","","","ENTITY","48243"
"hu9644","Handling Unit","","","","","","","ENTITY","48244"
"hu9631","Handling Unit","","","","","","","ENTITY","48245"
"hu9661","Handling Unit","","","","","","","ENTITY","48246"
"hu9660","Handling Unit","","","","","","","ENTITY","48247"
"hu9649","Handling Unit","","","","","","","ENTITY","48248"
"hu9667","Handling Unit","","","","","","","ENTITY","48249"
"hu9666","Handling Unit","","","","","","","ENTITY","48250"
"hu9641","Handling Unit","","","","","","","ENTITY","48251"
"hu9669","Handling Unit","","","","","","","ENTITY","48252"
"hu9646","Handling Unit","","","","","","","ENTITY","48253"
"hu9668","Handling Unit","","","","","","","ENTITY","48254"
"hu9670","Handling Unit","","","","","","","ENTITY","48255"
"hu9671","Handling Unit","","","","","","","ENTITY","48256"
"hu9687","Handling Unit","","","","","","","ENTITY","48257"
"hu9686","Handling Unit","","","","","","","ENTITY","48258"
"hu9678","Handling Unit","","","","","","","ENTITY","48259"
"hu9696","Handling Unit","","","","","","","ENTITY","48260"
"hu9685","Handling Unit","","","","","","","ENTITY","48261"
"hu9690","Handling Unit","","","","","","","ENTITY","48262"
"hu9684","Handling Unit","","","","","","","ENTITY","48263"
"hu9672","Handling Unit","","","","","","","ENTITY","48264"
"hu9688","Handling Unit","","","","","","","ENTITY","48265"
"hu9698","Handling Unit","","","","","","","ENTITY","48266"
"hu9679","Handling Unit","","","","","","","ENTITY","48267"
"hu9691","Handling Unit","","","","","","","ENTITY","48268"
"hu9693","Handling Unit","","","","","","","ENTITY","48269"
"hu9697","Handling Unit","","","","","","","ENTITY","48270"
"hu9683","Handling Unit","","","","","","","ENTITY","48271"
"hu9695","Handling Unit","","","","","","","ENTITY","48272"
"hu9675","Handling Unit","","","","","","","ENTITY","48273"
"hu9674","Handling Unit","","","","","","","ENTITY","48274"
"hu9680","Handling Unit","","","","","","","ENTITY","48275"
"hu9689","Handling Unit","","","","","","","ENTITY","48276"
"hu9699","Handling Unit","","","","","","","ENTITY","48277"
"hu9701","Handling Unit","","","","","","","ENTITY","48278"
"hu9704","Handling Unit","","","","","","","ENTITY","48279"
"hu9700","Handling Unit","","","","","","","ENTITY","48280"
"hu9681","Handling Unit","","","","","","","ENTITY","48281"
"hu9682","Handling Unit","","","","","","","ENTITY","48282"
"hu9692","Handling Unit","","","","","","","ENTITY","48283"
"hu9694","Handling Unit","","","","","","","ENTITY","48284"
"hu9706","Handling Unit","","","","","","","ENTITY","48285"
"hu9709","Handling Unit","","","","","","","ENTITY","48286"
"hu9707","Handling Unit","","","","","","","ENTITY","48287"
"hu9677","Handling Unit","","","","","","","ENTITY","48288"
"hu9711","Handling Unit","","","","","","","ENTITY","48289"
