"EventID","timestamp","Activity",":LABEL","id:ID"
"collect_hu7767","2024-04-15 13:49:27+00:00","Collect Goods","EVENT","25928"
"weigh_cr1449","2024-04-15 13:50:34+00:00","Weigh","EVENT","25929"
"weigh_cr1459","2024-04-15 13:51:21+00:00","Weigh","EVENT","25930"
"stock_cr1449","2024-04-15 13:52:07+00:00","Place in Stock","EVENT","25931"
"collect_hu7772","2024-04-15 13:52:11+00:00","Collect Goods","EVENT","25932"
"pick_cr1462","2024-04-15 13:52:15+00:00","Pick Up Empty Container","EVENT","25933"
"drive_term_cr1458","2024-04-15 13:52:15+00:00","Drive to Terminal","EVENT","25934"
"stock_cr1459","2024-04-15 13:53:09+00:00","Place in Stock","EVENT","25935"
"collect_hu7778","2024-04-15 13:53:15+00:00","Collect Goods","EVENT","25936"
"weigh_cr1458","2024-04-15 13:53:17+00:00","Weigh","EVENT","25937"
"collect_hu7768","2024-04-15 13:55:32+00:00","Collect Goods","EVENT","25938"
"load_truck_hu7760","2024-04-15 13:55:35+00:00","Load Truck","EVENT","25939"
"stock_cr1458","2024-04-15 13:55:50+00:00","Place in Stock","EVENT","25940"
"load_truck_hu7761","2024-04-15 13:56:19+00:00","Load Truck","EVENT","25941"
"pick_cr1453","2024-04-15 13:57:42+00:00","Pick Up Empty Container","EVENT","25942"
"drive_term_cr1456","2024-04-15 13:57:42+00:00","Drive to Terminal","EVENT","25943"
"collect_hu7779","2024-04-15 13:58:48+00:00","Collect Goods","EVENT","25944"
"reg_co434","2024-04-15 14:42:02+00:00","Register Customer Order","EVENT","25945"
"load_truck_hu7766","2024-04-15 14:55:25+00:00","Load Truck","EVENT","25946"
"load_truck_hu7767","2024-04-15 14:56:11+00:00","Load Truck","EVENT","25947"
"load_truck_hu7762","2024-04-15 14:56:56+00:00","Load Truck","EVENT","25948"
"weigh_cr1456","2024-04-15 14:57:45+00:00","Weigh","EVENT","25949"
"collect_hu7770","2024-04-15 14:59:39+00:00","Collect Goods","EVENT","25950"
"load_truck_hu7768","2024-04-15 14:59:57+00:00","Load Truck","EVENT","25951"
"load_truck_hu7772","2024-04-15 15:01:35+00:00","Load Truck","EVENT","25952"
"order_crs_td429","2024-04-15 15:07:42+00:00","Order Empty Containers","EVENT","25953"
"load_truck_hu7779","2024-04-15 15:22:26+00:00","Load Truck","EVENT","25954"
"stock_cr1456","2024-04-15 16:00:25+00:00","Place in Stock","EVENT","25955"
"load_truck_hu7759","2024-04-15 16:03:50+00:00","Load Truck","EVENT","25956"
"collect_hu7783","2024-04-15 16:07:34+00:00","Collect Goods","EVENT","25957"
"load_truck_hu7770","2024-04-15 16:07:34+00:00","Load Truck","EVENT","25958"
"load_truck_hu7757","2024-04-15 16:11:35+00:00","Load Truck","EVENT","25959"
"collect_hu7784","2024-04-15 16:37:22+00:00","Collect Goods","EVENT","25960"
"load_truck_hu7783","2024-04-15 16:37:22+00:00","Load Truck","EVENT","25961"
"load_truck_hu7758","2024-04-15 16:49:13+00:00","Load Truck","EVENT","25962"
"collect_hu7781","2024-04-15 16:54:35+00:00","Collect Goods","EVENT","25963"
"load_truck_hu7784","2024-04-16 05:38:45+00:00","Load Truck","EVENT","25964"
"collect_hu7765","2024-04-16 05:54:42+00:00","Collect Goods","EVENT","25965"
"load_truck_hu7781","2024-04-16 05:54:42+00:00","Load Truck","EVENT","25966"
"load_truck_hu7778","2024-04-16 05:57:52+00:00","Load Truck","EVENT","25967"
"collect_hu7782","2024-04-16 06:56:22+00:00","Collect Goods","EVENT","25968"
"load_truck_hu7765","2024-04-16 06:56:22+00:00","Load Truck","EVENT","25969"
"collect_hu7764","2024-04-16 07:57:19+00:00","Collect Goods","EVENT","25970"
"load_truck_hu7782","2024-04-16 07:57:19+00:00","Load Truck","EVENT","25971"
"pick_cr1470","2024-04-16 07:57:29+00:00","Pick Up Empty Container","EVENT","25972"
"drive_term_cr1455","2024-04-16 07:57:29+00:00","Drive to Terminal","EVENT","25973"
"weigh_cr1455","2024-04-16 07:59:47+00:00","Weigh","EVENT","25974"
"depart_vh93","2024-04-16 09:00:00+00:00","Depart","EVENT","25975"
"collect_hu7790","2024-04-16 09:02:23+00:00","Collect Goods","EVENT","25976"
"load_truck_hu7764","2024-04-16 09:02:23+00:00","Load Truck","EVENT","25977"
"stock_cr1455","2024-04-16 09:03:19+00:00","Place in Stock","EVENT","25978"
"collect_hu7763","2024-04-16 09:05:41+00:00","Collect Goods","EVENT","25979"
"collect_hu7777","2024-04-16 09:07:34+00:00","Collect Goods","EVENT","25980"
"load_truck_hu7763","2024-04-16 09:07:34+00:00","Load Truck","EVENT","25981"
"collect_hu7773","2024-04-16 09:09:54+00:00","Collect Goods","EVENT","25982"
"load_truck_hu7777","2024-04-16 09:09:54+00:00","Load Truck","EVENT","25983"
"collect_hu7769","2024-04-16 09:10:45+00:00","Collect Goods","EVENT","25984"
"load_truck_hu7773","2024-04-16 09:10:45+00:00","Load Truck","EVENT","25985"
"collect_hu7789","2024-04-16 09:13:25+00:00","Collect Goods","EVENT","25986"
"load_truck_hu7769","2024-04-16 09:13:39+00:00","Load Truck","EVENT","25987"
"load_truck_hu7790","2024-04-16 09:15:08+00:00","Load Truck","EVENT","25988"
"collect_hu7774","2024-04-16 09:16:56+00:00","Collect Goods","EVENT","25989"
"load_truck_hu7789","2024-04-16 09:16:56+00:00","Load Truck","EVENT","25990"
"reg_co435","2024-04-16 09:18:46+00:00","Register Customer Order","EVENT","25991"
"collect_hu7756","2024-04-16 09:18:48+00:00","Collect Goods","EVENT","25992"
"load_truck_hu7774","2024-04-16 09:18:48+00:00","Load Truck","EVENT","25993"
"collect_hu7776","2024-04-16 09:20:00+00:00","Collect Goods","EVENT","25994"
"load_truck_hu7756","2024-04-16 09:20:00+00:00","Load Truck","EVENT","25995"
"collect_hu7771","2024-04-16 09:20:54+00:00","Collect Goods","EVENT","25996"
"pick_cr1461","2024-04-16 09:21:14+00:00","Pick Up Empty Container","EVENT","25997"
"drive_term_cr1410","2024-04-16 09:21:14+00:00","Drive to Terminal","EVENT","25998"
"load_truck_hu7776","2024-04-16 09:22:33+00:00","Load Truck","EVENT","25999"
"weigh_cr1410","2024-04-16 09:23:45+00:00","Weigh","EVENT","26000"
"stock_cr1410","2024-04-16 09:24:50+00:00","Place in Stock","EVENT","26001"
"collect_hu7792","2024-04-16 09:26:04+00:00","Collect Goods","EVENT","26002"
"load_truck_hu7771","2024-04-16 09:26:04+00:00","Load Truck","EVENT","26003"
"collect_hu7796","2024-04-16 09:28:19+00:00","Collect Goods","EVENT","26004"
"collect_hu7786","2024-04-16 09:28:53+00:00","Collect Goods","EVENT","26005"
"collect_hu7785","2024-04-16 09:29:25+00:00","Collect Goods","EVENT","26006"
"load_truck_hu7786","2024-04-16 09:29:25+00:00","Load Truck","EVENT","26007"
"collect_hu7787","2024-04-16 09:31:41+00:00","Collect Goods","EVENT","26008"
"collect_hu7780","2024-04-16 09:32:50+00:00","Collect Goods","EVENT","26009"
"load_truck_hu7787","2024-04-16 09:33:36+00:00","Load Truck","EVENT","26010"
"collect_hu7775","2024-04-16 09:36:16+00:00","Collect Goods","EVENT","26011"
"load_truck_hu7780","2024-04-16 09:36:16+00:00","Load Truck","EVENT","26012"
"pick_cr1486","2024-04-16 09:37:04+00:00","Pick Up Empty Container","EVENT","26013"
"drive_term_cr1474","2024-04-16 09:37:04+00:00","Drive to Terminal","EVENT","26014"
"load_truck_hu7785","2024-04-16 09:37:07+00:00","Load Truck","EVENT","26015"
"weigh_cr1474","2024-04-16 09:39:39+00:00","Weigh","EVENT","26016"
"load_truck_hu7796","2024-04-16 09:41:16+00:00","Load Truck","EVENT","26017"
"stock_cr1474","2024-04-16 09:42:59+00:00","Place in Stock","EVENT","26018"
"collect_hu7800","2024-04-16 09:44:01+00:00","Collect Goods","EVENT","26019"
"load_truck_hu7775","2024-04-16 09:44:01+00:00","Load Truck","EVENT","26020"
"collect_hu7799","2024-04-16 09:45:11+00:00","Collect Goods","EVENT","26021"
"load_truck_hu7792","2024-04-16 09:46:02+00:00","Load Truck","EVENT","26022"
"collect_hu7795","2024-04-16 09:46:52+00:00","Collect Goods","EVENT","26023"
"pick_cr1483","2024-04-16 09:48:11+00:00","Pick Up Empty Container","EVENT","26024"
"drive_term_cr1453","2024-04-16 09:48:11+00:00","Drive to Terminal","EVENT","26025"
"weigh_cr1453","2024-04-16 09:48:46+00:00","Weigh","EVENT","26026"
"stock_cr1453","2024-04-16 09:49:18+00:00","Place in Stock","EVENT","26027"
"collect_hu7793","2024-04-16 09:51:59+00:00","Collect Goods","EVENT","26028"
"load_truck_hu7795","2024-04-16 09:51:59+00:00","Load Truck","EVENT","26029"
"collect_hu7802","2024-04-16 09:54:47+00:00","Collect Goods","EVENT","26030"
"load_truck_hu7793","2024-04-16 09:54:47+00:00","Load Truck","EVENT","26031"
"load_truck_hu7799","2024-04-16 09:57:27+00:00","Load Truck","EVENT","26032"
"pick_cr1482","2024-04-16 09:57:45+00:00","Pick Up Empty Container","EVENT","26033"
"drive_term_cr1462","2024-04-16 09:57:45+00:00","Drive to Terminal","EVENT","26034"
"load_truck_hu7800","2024-04-16 09:58:07+00:00","Load Truck","EVENT","26035"
"collect_hu7807","2024-04-16 09:59:54+00:00","Collect Goods","EVENT","26036"
"weigh_cr1462","2024-04-16 10:00:00+00:00","Weigh","EVENT","26037"
"create_td430","2024-04-16 10:19:37+00:00","Create Transport Document","EVENT","26038"
"stock_cr1462","2024-04-16 11:03:37+00:00","Place in Stock","EVENT","26039"
"pick_cr1467","2024-04-16 11:30:01+00:00","Pick Up Empty Container","EVENT","26040"
"drive_term_cr1465","2024-04-16 11:30:01+00:00","Drive to Terminal","EVENT","26041"
"weigh_cr1465","2024-04-16 11:32:13+00:00","Weigh","EVENT","26042"
"stock_cr1465","2024-04-16 11:38:09+00:00","Place in Stock","EVENT","26043"
"load_truck_hu7802","2024-04-16 11:58:59+00:00","Load Truck","EVENT","26044"
"collect_hu7791","2024-04-16 12:01:03+00:00","Collect Goods","EVENT","26045"
"load_truck_hu7807","2024-04-16 12:01:03+00:00","Load Truck","EVENT","26046"
"collect_hu7804","2024-04-16 12:02:00+00:00","Collect Goods","EVENT","26047"
"load_truck_hu7791","2024-04-16 12:02:00+00:00","Load Truck","EVENT","26048"
"collect_hu7794","2024-04-16 12:03:24+00:00","Collect Goods","EVENT","26049"
"load_truck_hu7804","2024-04-16 12:03:24+00:00","Load Truck","EVENT","26050"
"collect_hu7806","2024-04-16 12:05:50+00:00","Collect Goods","EVENT","26051"
"load_truck_hu7794","2024-04-16 12:05:50+00:00","Load Truck","EVENT","26052"
"collect_hu7797","2024-04-16 12:07:15+00:00","Collect Goods","EVENT","26053"
"load_truck_hu7806","2024-04-16 12:07:15+00:00","Load Truck","EVENT","26054"
"collect_hu7808","2024-04-16 12:11:09+00:00","Collect Goods","EVENT","26055"
"collect_hu7810","2024-04-16 12:11:58+00:00","Collect Goods","EVENT","26056"
"collect_hu7816","2024-04-16 12:13:42+00:00","Collect Goods","EVENT","26057"
"collect_hu7809","2024-04-16 12:14:22+00:00","Collect Goods","EVENT","26058"
"load_truck_hu7816","2024-04-16 12:14:22+00:00","Load Truck","EVENT","26059"
"pick_cr1472","2024-04-16 12:17:24+00:00","Pick Up Empty Container","EVENT","26060"
"drive_term_cr1461","2024-04-16 12:17:24+00:00","Drive to Terminal","EVENT","26061"
"book_vehs_td430","2024-04-16 12:19:51+00:00","Book Vehicles","EVENT","26062"
"weigh_cr1461","2024-04-16 12:20:20+00:00","Weigh","EVENT","26063"
"collect_hu7823","2024-04-16 12:22:11+00:00","Collect Goods","EVENT","26064"
"stock_cr1461","2024-04-16 12:23:51+00:00","Place in Stock","EVENT","26065"
"collect_hu7811","2024-04-16 12:25:24+00:00","Collect Goods","EVENT","26066"
"collect_hu7803","2024-04-16 12:26:01+00:00","Collect Goods","EVENT","26067"
"collect_hu7824","2024-04-16 12:28:30+00:00","Collect Goods","EVENT","26068"
"load_truck_hu7803","2024-04-16 12:28:30+00:00","Load Truck","EVENT","26069"
"collect_hu7798","2024-04-16 12:31:49+00:00","Collect Goods","EVENT","26070"
"collect_hu7820","2024-04-16 12:34:08+00:00","Collect Goods","EVENT","26071"
"collect_hu7812","2024-04-16 12:36:43+00:00","Collect Goods","EVENT","26072"
"load_truck_hu7824","2024-04-16 12:37:17+00:00","Load Truck","EVENT","26073"
"collect_hu7821","2024-04-16 12:38:03+00:00","Collect Goods","EVENT","26074"
"load_truck_hu7823","2024-04-16 12:38:53+00:00","Load Truck","EVENT","26075"
"collect_hu7805","2024-04-16 12:39:05+00:00","Collect Goods","EVENT","26076"
"collect_hu7818","2024-04-16 12:42:30+00:00","Collect Goods","EVENT","26077"
"load_truck_hu7805","2024-04-16 12:42:30+00:00","Load Truck","EVENT","26078"
"load_truck_hu7821","2024-04-16 12:43:32+00:00","Load Truck","EVENT","26079"
"collect_hu7813","2024-04-16 12:44:37+00:00","Collect Goods","EVENT","26080"
"load_truck_hu7818","2024-04-16 12:44:37+00:00","Load Truck","EVENT","26081"
"collect_hu7801","2024-04-16 12:45:14+00:00","Collect Goods","EVENT","26082"
"load_truck_hu7820","2024-04-16 12:46:05+00:00","Load Truck","EVENT","26083"
"collect_hu7788","2024-04-16 12:51:52+00:00","Collect Goods","EVENT","26084"
"pick_cr1473","2024-04-16 12:54:58+00:00","Pick Up Empty Container","EVENT","26085"
"drive_term_cr1483","2024-04-16 12:54:58+00:00","Drive to Terminal","EVENT","26086"
"collect_hu7827","2024-04-16 12:55:02+00:00","Collect Goods","EVENT","26087"
"load_truck_hu7788","2024-04-16 12:55:02+00:00","Load Truck","EVENT","26088"
"weigh_cr1483","2024-04-16 12:58:45+00:00","Weigh","EVENT","26089"
"load_truck_hu7797","2024-04-16 12:59:43+00:00","Load Truck","EVENT","26090"
"create_td431","2024-04-16 13:09:08+00:00","Create Transport Document","EVENT","26091"
"load_truck_hu7810","2024-04-16 13:22:10+00:00","Load Truck","EVENT","26092"
"load_truck_hu7811","2024-04-16 13:23:10+00:00","Load Truck","EVENT","26093"
"load_truck_hu7809","2024-04-16 13:27:56+00:00","Load Truck","EVENT","26094"
"load_truck_hu7813","2024-04-16 13:30:10+00:00","Load Truck","EVENT","26095"
"load_truck_hu7812","2024-04-16 13:34:12+00:00","Load Truck","EVENT","26096"
"load_truck_hu7808","2024-04-16 13:34:56+00:00","Load Truck","EVENT","26097"
"book_vehs_td431","2024-04-16 13:47:12+00:00","Book Vehicles","EVENT","26098"
"order_crs_td430","2024-04-16 13:50:05+00:00","Order Empty Containers","EVENT","26099"
"collect_hu7822","2024-04-16 13:55:14+00:00","Collect Goods","EVENT","26100"
"collect_hu7814","2024-04-16 13:57:37+00:00","Collect Goods","EVENT","26101"
"load_truck_hu7822","2024-04-16 13:57:37+00:00","Load Truck","EVENT","26102"
"collect_hu7826","2024-04-16 13:59:28+00:00","Collect Goods","EVENT","26103"
"load_truck_hu7814","2024-04-16 13:59:28+00:00","Load Truck","EVENT","26104"
"stock_cr1483","2024-04-16 13:59:32+00:00","Place in Stock","EVENT","26105"
"load_truck_hu7801","2024-04-16 14:04:00+00:00","Load Truck","EVENT","26106"
"load_truck_hu7798","2024-04-16 14:05:30+00:00","Load Truck","EVENT","26107"
"load_truck_hu7827","2024-04-16 14:09:49+00:00","Load Truck","EVENT","26108"
"pick_cr1432","2024-04-16 14:23:19+00:00","Pick Up Empty Container","EVENT","26109"
"drive_term_cr1486","2024-04-16 14:23:19+00:00","Drive to Terminal","EVENT","26110"
"weigh_cr1486","2024-04-16 14:28:47+00:00","Weigh","EVENT","26111"
"pick_cr1492","2024-04-16 14:32:01+00:00","Pick Up Empty Container","EVENT","26112"
"drive_term_cr1470","2024-04-16 14:32:01+00:00","Drive to Terminal","EVENT","26113"
"stock_cr1486","2024-04-16 14:33:46+00:00","Place in Stock","EVENT","26114"
"weigh_cr1470","2024-04-16 14:34:13+00:00","Weigh","EVENT","26115"
"create_td432","2024-04-16 14:35:19+00:00","Create Transport Document","EVENT","26116"
"stock_cr1470","2024-04-16 14:35:37+00:00","Place in Stock","EVENT","26117"
"order_crs_td431","2024-04-16 14:56:22+00:00","Order Empty Containers","EVENT","26118"
"collect_hu7831","2024-04-16 15:01:34+00:00","Collect Goods","EVENT","26119"
"load_truck_hu7826","2024-04-16 15:01:34+00:00","Load Truck","EVENT","26120"
"reg_co436","2024-04-16 15:02:14+00:00","Register Customer Order","EVENT","26121"
"pick_cr1478","2024-04-16 15:02:48+00:00","Pick Up Empty Container","EVENT","26122"
"drive_term_cr1482","2024-04-16 15:02:48+00:00","Drive to Terminal","EVENT","26123"
"collect_hu7846","2024-04-16 15:03:29+00:00","Collect Goods","EVENT","26124"
"load_truck_hu7831","2024-04-16 15:04:49+00:00","Load Truck","EVENT","26125"
"weigh_cr1482","2024-04-16 15:05:19+00:00","Weigh","EVENT","26126"
"collect_hu7835","2024-04-16 15:06:14+00:00","Collect Goods","EVENT","26127"
"stock_cr1482","2024-04-16 15:07:00+00:00","Place in Stock","EVENT","26128"
"collect_hu7838","2024-04-16 15:14:18+00:00","Collect Goods","EVENT","26129"
"collect_hu7836","2024-04-16 15:24:37+00:00","Collect Goods","EVENT","26130"
"load_truck_hu7838","2024-04-16 15:24:37+00:00","Load Truck","EVENT","26131"
"collect_hu7845","2024-04-16 15:27:43+00:00","Collect Goods","EVENT","26132"
"collect_hu7819","2024-04-16 15:29:23+00:00","Collect Goods","EVENT","26133"
"collect_hu7834","2024-04-16 15:38:09+00:00","Collect Goods","EVENT","26134"
"load_truck_hu7819","2024-04-16 15:38:09+00:00","Load Truck","EVENT","26135"
"collect_hu7839","2024-04-16 15:41:27+00:00","Collect Goods","EVENT","26136"
"collect_hu7840","2024-04-16 15:43:07+00:00","Collect Goods","EVENT","26137"
"load_truck_hu7839","2024-04-16 15:43:07+00:00","Load Truck","EVENT","26138"
"book_vehs_td432","2024-04-16 16:43:22+00:00","Book Vehicles","EVENT","26139"
"collect_hu7843","2024-04-16 16:51:56+00:00","Collect Goods","EVENT","26140"
"load_truck_hu7840","2024-04-16 16:51:56+00:00","Load Truck","EVENT","26141"
"collect_hu7825","2024-04-17 06:02:25+00:00","Collect Goods","EVENT","26142"
"load_truck_hu7843","2024-04-17 06:02:25+00:00","Load Truck","EVENT","26143"
"collect_hu7849","2024-04-17 06:06:02+00:00","Collect Goods","EVENT","26144"
"load_truck_hu7825","2024-04-17 06:06:02+00:00","Load Truck","EVENT","26145"
"load_truck_hu7835","2024-04-17 06:07:38+00:00","Load Truck","EVENT","26146"
"collect_hu7847","2024-04-17 06:08:44+00:00","Collect Goods","EVENT","26147"
"load_truck_hu7836","2024-04-17 06:13:13+00:00","Load Truck","EVENT","26148"
"load_truck_hu7834","2024-04-17 06:15:44+00:00","Load Truck","EVENT","26149"
"collect_hu7832","2024-04-17 06:24:17+00:00","Collect Goods","EVENT","26150"
"collect_hu7829","2024-04-17 06:26:04+00:00","Collect Goods","EVENT","26151"
"load_truck_hu7832","2024-04-17 06:26:04+00:00","Load Truck","EVENT","26152"
"pick_cr1476","2024-04-17 06:27:18+00:00","Pick Up Empty Container","EVENT","26153"
"drive_term_cr1472","2024-04-17 06:27:18+00:00","Drive to Terminal","EVENT","26154"
"weigh_cr1472","2024-04-17 06:29:18+00:00","Weigh","EVENT","26155"
"stock_cr1472","2024-04-17 06:34:37+00:00","Place in Stock","EVENT","26156"
"collect_hu7851","2024-04-17 06:34:42+00:00","Collect Goods","EVENT","26157"
"load_truck_hu7829","2024-04-17 06:34:42+00:00","Load Truck","EVENT","26158"
"collect_hu7830","2024-04-17 06:36:13+00:00","Collect Goods","EVENT","26159"
"collect_hu7852","2024-04-17 06:42:09+00:00","Collect Goods","EVENT","26160"
"load_truck_hu7830","2024-04-17 06:44:35+00:00","Load Truck","EVENT","26161"
"load_truck_hu7847","2024-04-17 06:45:48+00:00","Load Truck","EVENT","26162"
"collect_hu7841","2024-04-17 06:48:47+00:00","Collect Goods","EVENT","26163"
"load_truck_hu7846","2024-04-17 06:54:10+00:00","Load Truck","EVENT","26164"
"collect_hu7848","2024-04-17 06:54:53+00:00","Collect Goods","EVENT","26165"
"load_truck_hu7841","2024-04-17 06:54:53+00:00","Load Truck","EVENT","26166"
"order_crs_td432","2024-04-17 06:59:42+00:00","Order Empty Containers","EVENT","26167"
"load_truck_hu7852","2024-04-17 07:31:09+00:00","Load Truck","EVENT","26168"
"load_truck_hu7851","2024-04-17 07:32:39+00:00","Load Truck","EVENT","26169"
"load_truck_hu7845","2024-04-17 07:56:10+00:00","Load Truck","EVENT","26170"
"collect_hu7817","2024-04-17 07:57:33+00:00","Collect Goods","EVENT","26171"
"load_truck_hu7848","2024-04-17 07:58:02+00:00","Load Truck","EVENT","26172"
"load_truck_hu7849","2024-04-17 08:58:09+00:00","Load Truck","EVENT","26173"
"reg_co437","2024-04-17 08:59:10+00:00","Register Customer Order","EVENT","26174"
"collect_hu7850","2024-04-17 09:02:14+00:00","Collect Goods","EVENT","26175"
"load_truck_hu7817","2024-04-17 09:02:14+00:00","Load Truck","EVENT","26176"
"collect_hu7844","2024-04-17 09:03:55+00:00","Collect Goods","EVENT","26177"
"load_truck_hu7850","2024-04-17 09:03:55+00:00","Load Truck","EVENT","26178"
"collect_hu7853","2024-04-17 09:11:24+00:00","Collect Goods","EVENT","26179"
"collect_hu7842","2024-04-17 09:14:02+00:00","Collect Goods","EVENT","26180"
"load_truck_hu7853","2024-04-17 09:14:02+00:00","Load Truck","EVENT","26181"
"collect_hu7854","2024-04-17 09:14:50+00:00","Collect Goods","EVENT","26182"
"load_truck_hu7842","2024-04-17 09:14:50+00:00","Load Truck","EVENT","26183"
"collect_hu7833","2024-04-17 09:18:31+00:00","Collect Goods","EVENT","26184"
"load_truck_hu7854","2024-04-17 09:18:31+00:00","Load Truck","EVENT","26185"
"collect_hu7837","2024-04-17 09:19:45+00:00","Collect Goods","EVENT","26186"
"load_truck_hu7833","2024-04-17 09:19:45+00:00","Load Truck","EVENT","26187"
"collect_hu7815","2024-04-17 09:21:15+00:00","Collect Goods","EVENT","26188"
"collect_hu7828","2024-04-17 09:22:23+00:00","Collect Goods","EVENT","26189"
"load_truck_hu7815","2024-04-17 09:22:23+00:00","Load Truck","EVENT","26190"
"load_truck_hu7837","2024-04-17 09:22:41+00:00","Load Truck","EVENT","26191"
"load_truck_hu7828","2024-04-17 09:23:52+00:00","Load Truck","EVENT","26192"
"pick_cr1475","2024-04-17 09:25:33+00:00","Pick Up Empty Container","EVENT","26193"
"collect_hu7858","2024-04-17 09:25:33+00:00","Collect Goods","EVENT","26194"
"drive_term_cr1492","2024-04-17 09:25:33+00:00","Drive to Terminal","EVENT","26195"
"collect_hu7855","2024-04-17 09:29:28+00:00","Collect Goods","EVENT","26196"
"weigh_cr1492","2024-04-17 09:30:26+00:00","Weigh","EVENT","26197"
"collect_hu7856","2024-04-17 09:30:28+00:00","Collect Goods","EVENT","26198"
"drive_term_cr1476","2024-04-17 09:31:20+00:00","Drive to Terminal","EVENT","26199"
"collect_hu7860","2024-04-17 09:32:09+00:00","Collect Goods","EVENT","26200"
"stock_cr1492","2024-04-17 09:34:39+00:00","Place in Stock","EVENT","26201"
"drive_term_cr1432","2024-04-17 09:35:06+00:00","Drive to Terminal","EVENT","26202"
"drive_term_cr1473","2024-04-17 09:35:20+00:00","Drive to Terminal","EVENT","26203"
"weigh_cr1476","2024-04-17 09:35:53+00:00","Weigh","EVENT","26204"
"weigh_cr1432","2024-04-17 09:36:27+00:00","Weigh","EVENT","26205"
"weigh_cr1473","2024-04-17 09:37:24+00:00","Weigh","EVENT","26206"
"collect_hu7859","2024-04-17 09:37:51+00:00","Collect Goods","EVENT","26207"
"stock_cr1473","2024-04-17 09:38:52+00:00","Place in Stock","EVENT","26208"
"stock_cr1476","2024-04-17 09:39:05+00:00","Place in Stock","EVENT","26209"
"collect_hu7857","2024-04-17 09:39:18+00:00","Collect Goods","EVENT","26210"
"stock_cr1432","2024-04-17 09:39:47+00:00","Place in Stock","EVENT","26211"
"load_truck_hu7858","2024-04-17 09:45:09+00:00","Load Truck","EVENT","26212"
"load_truck_hu7860","2024-04-17 09:47:12+00:00","Load Truck","EVENT","26213"
"load_truck_hu7859","2024-04-17 09:50:01+00:00","Load Truck","EVENT","26214"
"load_truck_hu7856","2024-04-17 09:54:22+00:00","Load Truck","EVENT","26215"
"load_truck_hu7857","2024-04-17 09:55:10+00:00","Load Truck","EVENT","26216"
"load_truck_hu7855","2024-04-17 09:58:23+00:00","Load Truck","EVENT","26217"
"load_truck_hu7844","2024-04-17 09:59:49+00:00","Load Truck","EVENT","26218"
"create_td433","2024-04-17 10:11:56+00:00","Create Transport Document","EVENT","26219"
"drive_term_cr1467","2024-04-17 11:34:00+00:00","Drive to Terminal","EVENT","26220"
"weigh_cr1467","2024-04-17 11:35:22+00:00","Weigh","EVENT","26221"
"stock_cr1467","2024-04-17 11:36:53+00:00","Place in Stock","EVENT","26222"
"drive_term_cr1478","2024-04-17 12:40:57+00:00","Drive to Terminal","EVENT","26223"
"weigh_cr1478","2024-04-17 12:41:29+00:00","Weigh","EVENT","26224"
"stock_cr1478","2024-04-17 12:43:52+00:00","Place in Stock","EVENT","26225"
"book_vehs_td433","2024-04-17 13:14:35+00:00","Book Vehicles","EVENT","26226"
"drive_term_cr1475","2024-04-17 13:37:07+00:00","Drive to Terminal","EVENT","26227"
"weigh_cr1475","2024-04-17 13:40:40+00:00","Weigh","EVENT","26228"
"stock_cr1475","2024-04-17 13:42:25+00:00","Place in Stock","EVENT","26229"
"order_crs_td433","2024-04-17 15:17:49+00:00","Order Empty Containers","EVENT","26230"
"reg_co438","2024-04-17 15:23:02+00:00","Register Customer Order","EVENT","26231"
"pick_cr1494","2024-04-17 16:08:08+00:00","Pick Up Empty Container","EVENT","26232"
"collect_hu7861","2024-04-17 16:08:08+00:00","Collect Goods","EVENT","26233"
"create_td434","2024-04-17 16:11:42+00:00","Create Transport Document","EVENT","26234"
"collect_hu7864","2024-04-17 16:22:54+00:00","Collect Goods","EVENT","26235"
"collect_hu7865","2024-04-17 16:52:01+00:00","Collect Goods","EVENT","26236"
"pick_cr1496","2024-04-17 18:45:28+00:00","Pick Up Empty Container","EVENT","26237"
"pick_cr1495","2024-04-18 02:59:15+00:00","Pick Up Empty Container","EVENT","26238"
"load_truck_hu7861","2024-04-18 05:37:10+00:00","Load Truck","EVENT","26239"
"book_vehs_td434","2024-04-18 05:41:38+00:00","Book Vehicles","EVENT","26240"
"load_truck_hu7864","2024-04-18 05:45:21+00:00","Load Truck","EVENT","26241"
"collect_hu7878","2024-04-18 05:54:15+00:00","Collect Goods","EVENT","26242"
"load_truck_hu7865","2024-04-18 05:54:15+00:00","Load Truck","EVENT","26243"
"collect_hu7876","2024-04-18 05:58:15+00:00","Collect Goods","EVENT","26244"
"to_bay_cr1486","2024-04-18 06:00:32+00:00","Bring to Loading Bay","EVENT","26245"
"to_bay_cr1416","2024-04-18 06:00:52+00:00","Bring to Loading Bay","EVENT","26246"
"to_bay_cr1410","2024-04-18 06:03:52+00:00","Bring to Loading Bay","EVENT","26247"
"load_veh_cr1486","2024-04-18 06:14:04+00:00","Load to Vehicle","EVENT","26248"
"to_bay_cr1465","2024-04-18 06:18:43+00:00","Bring to Loading Bay","EVENT","26249"
"load_veh_cr1410","2024-04-18 06:27:20+00:00","Load to Vehicle","EVENT","26250"
"to_bay_cr1454","2024-04-18 06:30:06+00:00","Bring to Loading Bay","EVENT","26251"
"load_veh_cr1465","2024-04-18 06:32:04+00:00","Load to Vehicle","EVENT","26252"
